date,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,cs_spread,roll_spread,amihud,parkinson_vol,realized_vol,range_vol,volume_dispersion,momentum_unc,flow_imbalance,intensity_unc,aleatoric_proxy,epistemic_proxy,total_uncertainty,ar_spread,dvol,dvol_regime
2024-07-16,64724.06,65388.97,62373.24,65043.99,42530.52915,2725231969.2884507,2484783,21595.04799,1384337933.3310027,175.65768748268482,0.0,0.0140812283976348,0.4315629299034038,0.4313317289262736,0.0422983285630681,0.5541961201230386,0.0842980586485598,0.0077540397825016,0.4004447985640966,0.2368150287446709,0.3192470893857992,0.4792348862231551,617.2498696855946,56.49,fear
2024-07-17,65044.0,66128.63,63854.0,64087.99,29567.52954,1922412273.088209,1868671,14616.17013,950725865.5856608,7.503518267004256,0.0,0.0138570112318951,0.4335845553808348,0.4340826610269941,0.0426285324978642,0.536690843107083,0.0708884057907092,0.0056681989536298,0.3804310085827843,0.2383555967624291,0.3037896244488962,0.4589904628043254,245.28136209238167,58.28,fear
2024-07-18,64087.99,65133.3,63238.48,63987.92,22568.7225,1449872437.6497972,1696742,11288.35191,725073622.7056739,26.60098908457639,0.0,0.0132220647134093,0.4315923366430974,0.4259377330152974,0.042319973041364,0.5402762905716443,0.053812354624465,0.000176822591529,0.3760171677819952,0.2341288530283307,0.2970443225980546,0.4426424845742226,207.72708910905345,57.1,fear
2024-07-19,63987.92,67386.0,63300.67,66660.0,35634.72739,2331517674.368659,2184889,17971.06949,1176753281.038326,136.0420769273239,0.0,0.0134431287469877,0.4507544096879112,0.4465687055617585,0.0446954134363097,0.5012568849252644,0.0466975573025238,0.0043133708676296,0.3389898963685038,0.2456320594990341,0.2739772211138941,0.4265485974658665,399.0537249320421,60.8,extreme_fear
2024-07-20,66660.01,67598.0,66222.46,67139.96,14386.92434,961878801.8482212,995093,6868.63454,459313955.25348914,3.6520585555504095,0.0,0.0124680683823972,0.445606250038674,0.4373901055788414,0.0438506905807564,0.5084524420454567,0.0383456816222424,0.0225779758288523,0.3441328099226869,0.2406203980797989,0.2733990618338496,0.4180164917252414,401.23352153625945,62.65,extreme_fear
2024-07-21,67139.97,68366.66,65777.0,68165.34,21819.11191,1465757867.9747431,1322942,11412.05459,766856991.8425378,123.88994219698638,0.0,0.0129194393639398,0.450800663369326,0.4393373140630139,0.0446655276075262,0.5130029225562769,0.0323503349968375,0.0230302056780618,0.3483478180542841,0.24200142083527,0.2726766287765572,0.4190780133223311,230.23583472235416,66.0,extreme_fear
2024-07-22,68165.35,68474.55,66559.97,67532.01,21451.04303,1448418369.8467095,1558140,10263.9504,693063991.1191068,186.31949554272683,0.0,0.0127149183217081,0.4520205578543675,0.4380357029245957,0.0448900646504715,0.5072370964030953,0.0252752225769496,0.0215174205913682,0.3411760988517979,0.2414628837875336,0.2662561594900225,0.4088618205219608,220.8220402180519,67.63,extreme_fear
2024-07-23,67532.0,67750.98,65441.08,65936.01,31406.15316,2088544473.323508,1772089,15168.84798,1008794779.0389912,0.0,0.0,0.0124780452268923,0.4467244615491103,0.4306087771802666,0.0442450686155183,0.5078093117505019,0.0338337734898039,0.0170103163312742,0.342056959654591,0.2374269228978924,0.2708215426201529,0.4093488344097643,219.15583922394683,63.91,extreme_fear
2024-07-24,65936.0,67102.01,65111.0,65376.0,23082.56277,1526490826.466997,1391053,10827.75551,716084205.2016414,149.56560428325187,0.0,0.011907111241018,0.4304770270243022,0.3755594415091686,0.042501207415867,0.5045761753724185,0.0661958078885769,0.0309119001260727,0.3483177391783543,0.2090303244625178,0.2853859916304977,0.3870973552019645,261.602518900981,61.39,extreme_fear
2024-07-25,65376.01,66175.49,63456.7,65799.95,35126.42934,2266419771.224864,1830360,16579.45258,1070150879.3639548,0.0,0.0,0.0119676446667905,0.4110728998509314,0.3718011909562518,0.0409823479981441,0.3267581482304069,0.0961260515402653,0.0280063219770475,0.2632956994617862,0.2063917694771979,0.2114420998853361,0.2749042786183416,195.35783291119483,61.81,extreme_fear
2024-07-26,65799.95,68200.0,65722.63,67907.99,24244.36023,1630839588.6966548,1406982,12444.52129,837159298.5663502,0.0,0.0,0.0118058669777309,0.4084468100168384,0.3746688384299216,0.0406966791667146,0.3227123400560813,0.1229768543307513,0.0132955116959978,0.2634169827511318,0.2076827587983181,0.2228445971934163,0.2935609670775974,323.4810561778275,60.1,extreme_fear
2024-07-27,67908.0,69399.99,66650.0,67896.5,31710.21921,2162335067.023417,1690591,15838.9282,1080427116.1916444,8.7791043659642,0.0,0.0099090300480321,0.4048435137118591,0.3283994914008893,0.0402825032699245,0.309017547068604,0.1583797113178575,0.0005102899129421,0.2533760666593945,0.1843409973354069,0.2336986291932308,0.2736355782730612,294.3527373494544,55.04,fear
2024-07-28,67896.49,68318.43,67066.66,68249.88,10868.69394,736755676.1377451,821210,5403.48694,366295409.6350271,97.25214135027596,0.0,0.0099794233221577,0.3777830987581631,0.3281161894251843,0.037693780973672,0.3109035035869744,0.1791030737034884,0.0028393503552874,0.2708610686399039,0.1829049851994282,0.2450032886452314,0.2879666979226447,92.30260992315804,52.65,neutral
2024-07-29,68249.88,70079.99,66428.0,66784.69,36467.29633,2499265962.091455,1952812,18196.23316,1248743452.5576787,74.95701900388072,0.0,0.0096828223748875,0.3875064116247162,0.3412121349794261,0.0386996384938693,0.3173824976722591,0.1718464733435188,0.001025987906026,0.2715435194924099,0.1899558867366477,0.2446144855078889,0.2982122160554459,324.6011280631612,51.73,neutral
2024-07-30,66784.68,67000.0,65302.67,66188.0,23132.25441,1533270724.799421,1622083,11096.82554,735708436.0236868,0.0,0.0,0.0097827014092481,0.3821081509039807,0.3430714536535114,0.0379790912826582,0.3195820094144922,0.163603255231605,0.0202877616976739,0.2726412744808089,0.1905252724680848,0.2415926323230486,0.2946659028948364,311.90380523142954,50.62,neutral
2024-07-31,66188.0,66849.24,64530.0,64628.0,22625.43905,1489443332.5960116,1609976,10818.48504,712275323.706937,146.9300916798223,0.0,0.0103893754895661,0.3776858837208008,0.3571579309306163,0.0375062083825952,0.3243582239729095,0.1646889696305626,0.0218441942234949,0.2689271220294527,0.1973320696566058,0.244523596801736,0.3093923403188435,279.7392911339362,48.73,greed
2024-08-01,64628.01,65659.78,62302.0,65354.02,35542.26854,2270877792.65868,2397257,16886.93292,1079221072.7580278,0.0,0.0,0.0102849318119857,0.3869921119878018,0.3574212187798001,0.0383613218005228,0.3253433061914182,0.1559433570253473,0.0248774596085488,0.2813450715743089,0.1978912702901615,0.2406433316083828,0.3045749399946184,352.4643253968269,49.81,neutral
2024-08-02,65354.02,65596.14,61230.01,61498.33,38820.42937,2469588785.6981573,2457735,18202.35794,1158565579.090291,404.3930879367976,0.0,0.0102688854119998,0.4068944458095416,0.4229655591229714,0.0401431884457823,0.3098784878437297,0.1498189477956805,0.0311139460485582,0.2759245604762768,0.2315543737843768,0.2298487178197051,0.3404173545723398,665.6759680904164,51.4,neutral
2024-08-03,61498.34,62198.22,59850.0,60697.99,28034.71567,1711555901.18011,1669555,12947.95791,790701622.6375737,0.0,0.0,0.009608583480209,0.4075502623549104,0.4156586571270795,0.0402463215961426,0.3008119590804568,0.1419339067407619,0.0381455598689882,0.2716395523941903,0.227952489361611,0.2213729329106094,0.3224968311611644,644.1568855452749,51.45,neutral
2024-08-04,60697.99,61117.63,57122.77,58161.0,31616.52003,1874490041.5437355,1886195,14556.6247,863334319.9678984,0.0,0.0,0.0094627406293436,0.4072308190801881,0.3707161359282942,0.0403837953142424,0.2936053362067496,0.1177697885853172,0.0395880164487554,0.2538819130996659,0.2055499656212683,0.2056875623960334,0.2651969123100395,399.1363069248015,56.13,fear
2024-08-05,58161.0,58305.59,49000.0,54018.81,162065.59186,8580928177.429902,7568497,77363.26323,4097736999.067924,0.0,0.0,0.0098028028108068,0.5413877668916175,0.4406946354388851,0.0466788586509761,0.9132419369505308,0.0837580845475211,0.0226422688362497,0.6922968486703056,0.2436867470449306,0.4985000107490259,0.7519396523365949,250.7517316450304,63.08,extreme_fear
2024-08-06,54018.82,57040.99,53950.0,56022.01,55884.77676,3119018848.329888,3433824,27934.19288,1559417942.6490836,210.2083034768432,0.0,0.0100014066896735,0.5492161985238301,0.468792604284415,0.0476629720029209,0.8893402307664044,0.0538651411041102,0.0001466499550539,0.6840111614963134,0.258227788143668,0.4716026859352573,0.7349031019784225,0.0,61.54,extreme_fear
2024-08-07,56022.0,57736.05,54558.62,55134.16,44269.37684,2490553853.602583,2397504,21897.14983,1232415104.4472857,280.0209122113418,0.0,0.010268231906153,0.5587835755518773,0.4694783579576035,0.0490639082691709,0.8603893693118658,0.0333059969164388,0.0053657540935931,0.672169068577444,0.2592711331133872,0.4468476831141523,0.7002980085127335,358.5796669275804,60.88,extreme_fear
2024-08-08,55133.76,62745.14,54730.0,61685.99,48349.52949,2836312292.4318185,2603042,25676.29533,1508140014.000517,196.09043283441292,141.56686161082158,0.0113703504135116,0.6159120678590232,0.6133182127905615,0.0524963307429419,0.8486545930878183,0.0335858464188825,0.0310557434754459,0.6676334743254548,0.3329072717667517,0.4411202197533504,0.804859092518265,1030.8318395200936,56.81,fear
2024-08-09,61686.0,61744.37,59535.0,60837.99,30972.48017,1878350555.5122635,1827809,15023.05073,911225295.6263436,115.25761434023188,234.1625352314499,0.0113658900918428,0.619242184186034,0.6128322651912962,0.0532877297976528,0.8191658669433275,0.0575891236422729,0.0149548680782978,0.6442404586875103,0.3330599974944745,0.4383774952928002,0.8010819747961493,1017.2262161472564,55.02,fear
2024-08-10,60837.99,61470.58,60242.0,60923.51,9995.20621,607372221.2460399,800499,4893.63854,297435046.0025079,125.99891677882428,247.26114600029032,0.0109644982570326,0.6152534374484995,0.6087851929945798,0.0523964838414435,0.8437338910644184,0.1033318895518619,0.0104014427332209,0.6620962175156222,0.3305908384180116,0.4735328903081402,0.8487112975508211,0.0,56.28,fear
2024-08-11,60923.51,61858.0,58286.73,58712.59,19189.84512,1152081498.1567774,1319469,9094.74521,546165456.9550736,80.47991109596298,253.26916978050792,0.0122465352757897,0.6252621812406551,0.6188410987550912,0.0540202639901915,0.8480192687310664,0.1356698025134622,0.0260646892599854,0.668700654718896,0.3364306813726413,0.4918445356222642,0.884449625323204,418.04075632067713,57.11,fear
2024-08-12,58712.59,60711.09,57642.21,59346.64,37009.91743,2186851067.316586,2293837,18279.26596,1080368631.1427846,200.9694700820147,275.98740750402686,0.0119195487153003,0.6306440432387181,0.6185016095144293,0.0548541964400339,0.8408993026598893,0.1639616303268802,0.0060981696440399,0.6596552911253656,0.3366779029772316,0.5024304664933847,0.900311193768745,420.5209557785924,57.48,fear
2024-08-13,59346.64,61578.1,58392.88,60587.15,27858.95851,1668247896.8477187,1713485,13647.22341,817397824.2293857,197.6843951606849,262.11900215935896,0.0122601971498369,0.6375018305697159,0.6251155336409234,0.0559600854353702,0.8330043594151971,0.1568701343765113,0.0101316007523659,0.6513909698485333,0.3405378095381468,0.4949372468958542,0.8952720686136095,215.725203378973,56.92,fear
2024-08-14,60587.16,61800.0,58433.18,58683.39,28422.76326,1705464263.505865,1729342,13263.8962,796386901.3641167,494.4706029426949,286.6788279391112,0.0130535909273928,0.6423952949375511,0.6315721218116092,0.0567627651582448,0.8422062776961459,0.1434398755285987,0.0333354438951917,0.6535817632200888,0.344167443484927,0.4928230766123723,0.8977468685537684,449.2280229494467,55.31,fear
2024-08-15,58683.39,59849.38,56078.54,57541.06,37686.17622,2194915865.052229,2507858,17255.22311,1005337423.726424,0.0,289.925612750319,0.0125345755131673,0.6524541236713834,0.6175028285668482,0.0582153529411242,0.823334225449425,0.1160563407384891,0.0421338846034841,0.6330617539219991,0.3378590907539862,0.4696952830939571,0.8542461421406524,440.44853788640745,55.64,fear
2024-08-16,57541.05,59817.76,57098.62,58874.6,27610.84344,1614654900.3332715,1999539,13963.51824,816740633.5454463,360.1357606476287,313.5734662895842,0.0132401325730033,0.6542960449670697,0.62688840436736,0.0584994831946118,0.8293004712263548,0.107458997453718,0.0057258852067848,0.6267106462559713,0.3426939437809859,0.4683797343400364,0.8597374392269665,244.77521086975364,53.12,neutral
2024-08-17,58874.59,59700.0,58785.05,59491.99,7721.72931,457737705.7722839,807159,3871.6531,229477473.8098392,60.27333696931869,298.3752045710475,0.0140273408525316,0.6539367112444769,0.6285282952848703,0.0583514030294257,0.8367440220251592,0.0983450217510531,0.0013971540009798,0.6272439518630915,0.343439849157148,0.4675445218881062,0.8596599190500773,200.2057560836342,53.71,neutral
2024-08-18,59491.99,60284.99,58408.92,58427.35,13634.85717,813166580.7264851,1099730,6660.58254,397459480.8719824,86.20691106674641,298.8935875963653,0.0147035018565261,0.6474247506194905,0.6275197760893371,0.0572227233727228,0.8753814269109172,0.1051556809352214,0.0115033141194282,0.6494125099257506,0.3423712497310299,0.4902685539230693,0.8912558933477783,257.64772367787765,55.32,fear
2024-08-19,58427.35,59617.63,57787.3,59438.5,22809.31251,1336287900.197634,1636295,11350.30776,665066212.7595356,50.48112158532082,309.4675064760813,0.015052841840868,0.6485255561918346,0.6330863214232988,0.0574802035249231,0.8759658293102249,0.1135762979620644,0.0023827327095554,0.6490671816283181,0.345283262474111,0.4947710636361447,0.9023072488426186,312.339095320961,53.68,neutral
2024-08-20,59438.5,61400.0,58548.23,59013.8,31477.44548,1890620149.79102,1904519,16041.22019,964180516.15294,0.0,313.08094764157244,0.0144418021337251,0.6520724057261046,0.6293886356311018,0.0581020929353299,0.8616490607826132,0.1166407503207859,0.0096099745512115,0.6425528709548399,0.3437453642832159,0.4891449055516995,0.8917200242822094,257.2196618556415,54.06,neutral
2024-08-21,59013.8,61820.93,58783.47,61156.03,27983.6422,1682529555.0960546,1981525,14156.90984,851829721.3994547,359.48238054492606,306.35804570896613,0.0152554648829275,0.6513149447211674,0.643344222327227,0.0580165459250454,0.8722592060592793,0.1101104814793366,0.005899472942802,0.648694805348044,0.3506803841261362,0.491184843769308,0.9053399544851016,345.8624909849451,54.68,fear
2024-08-22,61156.03,61400.0,59724.87,60375.84,21241.20588,1288544247.9560175,1718280,10269.33376,623042041.0781735,171.26306523759942,290.0495816208393,0.0145225248866842,0.6372814171653345,0.6080564743124376,0.0558540022658663,0.8986836345550113,0.0905782533553467,0.0165371581060184,0.6608423162233449,0.3319552382891519,0.494630943955179,0.8816607630742309,329.1547698144826,53.99,neutral
2024-08-23,60375.83,64955.0,60342.14,64037.24,38118.07089,2375916932.7935486,2555682,20372.88336,1270318490.0257754,0.0,338.359378456893,0.0153788600485851,0.65119656403132,0.6416811222391974,0.0575213559868782,0.8848543030480788,0.0808802291422841,0.03446784908899,0.646649189518689,0.3496012391130378,0.4828672660951814,0.8915200105263184,505.0513743274607,55.43,fear
2024-08-24,64037.24,64494.5,63531.0,64157.01,15857.15616,1015774255.1740764,1551856,7643.02686,489673236.6598002,36.746235275670365,361.2687729892076,0.0143319797979187,0.6358622873959325,0.6189838724648087,0.0548379365599233,0.9133275859657348,0.0626535020106845,0.018007719487581,0.6542620915501896,0.336910904512366,0.4879905439882097,0.8795495213180895,497.8868479317893,55.14,fear
2024-08-25,64157.02,65000.0,63773.27,64220.0,12305.47977,789935122.9930241,1263065,6315.72233,405555580.86044383,34.33133604011085,457.4069427846549,0.0139635889550235,0.5182422459849797,0.5452481648717503,0.0471797494751958,0.4677605069665247,0.0602857100661704,0.0132447046394151,0.35173898524559,0.296213957173473,0.2640231085163476,0.4895690990790907,18.134825996992145,54.2,neutral
2024-08-26,64219.99,64481.0,62800.0,62834.0,19470.05276,1238341818.4320166,2152841,8995.67609,572188217.6295675,0.0,395.0492576061642,0.0142608251068163,0.507583046903308,0.5451013521754285,0.0457586728438163,0.4363045154856769,0.0585201275122777,0.0379737178483148,0.3035081450610253,0.2954300125096224,0.2474123214989773,0.464072721929517,236.84020211819788,51.58,neutral
2024-08-27,62834.0,63212.0,58034.01,59415.0,35135.94178,2158144642.992993,2995281,15873.1536,975361314.8776592,0.0,325.969136801082,0.0152363533185406,0.5256167894511147,0.5833467092395764,0.0472346060559642,0.4206879562009082,0.0706100044776664,0.048236000065459,0.3254829229880722,0.3152906576477703,0.2456489803392873,0.4919545700378278,545.2741421671041,52.69,neutral
2024-08-28,59415.0,60234.98,57860.0,59034.9,36868.54275,2183054412.974087,3664134,17135.91162,1014904733.0685128,144.63139421501805,220.0948943148356,0.0134038871979811,0.4458059279164133,0.4195715623106407,0.0427493847106721,0.3898671751771339,0.0694376665031127,0.0352159227936951,0.375203438549578,0.2311604735106564,0.2296524208401233,0.3395261258490681,487.1262534100447,52.91,neutral
2024-08-29,59034.9,61166.99,58713.09,59359.01,27020.90743,1617931684.258576,2743900,13152.3859,787682410.3518869,43.892490029982056,145.1018265091064,0.0132046161376026,0.4475798610189294,0.4180604261726587,0.0430006019159817,0.3895035290557529,0.0747909812684963,0.0132515096292622,0.3797978239656649,0.2305305140443202,0.2321472551621246,0.3422087467330827,0.0,52.98,neutral
2024-08-30,59359.0,59944.07,57701.1,59123.99,28519.32195,1680918972.4658496,2845696,13783.34749,812769089.2849811,0.0,144.01799745654094,0.0132069831185283,0.4528627143571239,0.418046178286559,0.04388914057589,0.3510120998511993,0.0646289643139037,0.0167014309048132,0.3495159432916415,0.2309676594312245,0.2078205320825515,0.3073002867217286,0.0,51.96,neutral
2024-08-31,59123.99,59462.38,58744.0,58973.99,8798.409,519849184.8690447,895944,4195.93079,247955494.3591592,45.63296045180502,136.08432182139964,0.0118470418345826,0.4355287144366134,0.3966211802559756,0.041456890361395,0.3848215121975942,0.058974304453912,0.0231034622282332,0.3671842617487015,0.2190390353086853,0.2218979083257531,0.3095938234533887,0.0,50.48,neutral
2024-09-01,58974.0,59076.59,57201.0,57301.86,20705.15741,1202176847.3910584,2153180,9651.50531,560452387.8985474,0.0,92.72508338847958,0.0127977585432843,0.4268350923845271,0.4073683726192758,0.0405079227553067,0.3829954943064654,0.0404848118292217,0.0338598437634406,0.3673465416609018,0.2239381476872912,0.2117401530678436,0.3022515539066875,293.97718107731527,54.36,fear
2024-09-02,57301.77,59425.69,57128.0,59132.13,22895.01461,1333092369.4465685,1966119,11295.25452,657496577.6304803,278.0271185035092,182.6918808316557,0.0133569908975487,0.4200414277467835,0.4169024312928489,0.0398221399907931,0.3857230845579976,0.0385894894785907,0.0066500409627843,0.363566459369653,0.228362285641821,0.2121562870182942,0.3096455895741236,411.80731191837606,52.92,neutral
2024-09-03,59132.12,59809.65,57415.0,57487.73,22828.18447,1335076815.8599248,2208758,10979.79204,642252673.1132113,263.4369778150402,194.3437609382864,0.0134772239753224,0.4120207488513665,0.4134600657158029,0.0390362576383289,0.3881825099696215,0.0307244660276689,0.0190247365300025,0.3584016884945469,0.2262481616770659,0.2094534879986452,0.3024501353535698,454.5851622507244,55.29,fear
2024-09-04,57487.74,58519.0,55606.0,57970.9,35560.82146,2027630870.179676,3177549,16861.75483,961923197.778253,0.0,235.08209319632104,0.0132358069956911,0.4029427037006798,0.4086529771430442,0.0382720736101946,0.3834212772867466,0.0261560739717852,0.0258333711731991,0.3707080289698043,0.2234625253766194,0.2047886756292659,0.2913552319555074,369.0213832291143,55.73,fear
2024-09-05,57970.9,58327.07,55643.65,56180.0,27806.91413,1577770853.1007977,3368058,12955.8897,734996919.3590953,444.2589780007898,226.0650272701189,0.0135207889002779,0.4032465162873528,0.4143392839442995,0.0383510437603466,0.3834471997542709,0.0133008979639681,0.0340766818126627,0.3836733663008644,0.226345163852323,0.1983740488591195,0.2863947343730526,345.26639418942165,56.79,fear
2024-09-06,56180.0,57008.0,52550.0,53962.97,54447.76826,2988914918.9243345,5287281,25325.18849,1390546230.8810933,0.0,186.32045056340493,0.0130548146248384,0.437784163280269,0.4322963893626891,0.0417126849996392,0.406935533421277,0.0200124715600337,0.0348718726345836,0.4341175817744023,0.2370045371811641,0.2134740024906553,0.3248276645210027,472.5631415470072,59.46,extreme_fear
2024-09-07,53962.97,54850.0,53745.54,54160.86,16694.04774,905693342.5898322,1920923,8023.90683,435381439.0095956,60.41183186815343,191.9048887800793,0.0121465691377607,0.4347335469030007,0.4303835780508899,0.0411268234032451,0.3981548594564343,0.0170896886214338,0.019355224390897,0.4111230572395541,0.2357552007270675,0.2076222740389341,0.3143531082092896,348.5714475569061,58.84,fear
2024-09-08,54160.86,55318.0,53629.01,54869.95,16274.14779,885743172.9184759,1796092,8031.76084,437221897.1104152,146.7003479321697,167.03340413966615,0.0122388253806919,0.4346769488106485,0.4279491870067539,0.0411262242185695,0.4114309505744611,0.0211247782750398,0.0064711870851241,0.4073174155980145,0.2345377056126617,0.2162778644247505,0.3251449912478338,129.90209481289529,59.32,extreme_fear
2024-09-09,54869.95,58088.0,54591.96,57042.0,32384.51737,1809715390.0493293,3355912,16412.83148,917669512.2220292,0.0,105.62396405334636,0.0131217821524524,0.4429164195188052,0.4537883541758009,0.0417744788670222,0.4117255732352224,0.0192079604423487,0.0068110570393826,0.4012108527807192,0.2477814165214115,0.2154667668387855,0.3442709655961556,333.17441112557424,58.82,fear
2024-09-10,57042.01,58044.36,56386.4,57635.99,23626.78126,1349365460.0900571,2843148,11690.37506,667774722.6993911,155.2691126652749,0.0,0.0124460132889124,0.4341155635045979,0.4346485526508584,0.0407294123876255,0.4153071974714072,0.0355812965691533,0.0052066156894723,0.3927441178668999,0.2376889825192419,0.2254442470202802,0.343384435653253,326.87289044050544,57.18,fear
2024-09-11,57635.99,57981.71,55545.19,57338.0,33026.56757,1875738697.378416,4045103,15979.30786,907634258.5649892,187.95783097545467,0.0,0.012085973651927,0.4397212849911832,0.4331886091891933,0.0414668596193842,0.4082510471689232,0.0512193280626239,0.0161680720791914,0.3892409364092326,0.2373277344042888,0.2297351876157735,0.3491060723232045,69.1609603499357,54.84,fear
2024-09-12,57338.0,58588.0,57324.0,58132.32,31074.40631,1802848638.0757017,3706764,14783.00418,857572456.5100869,0.0,0.0,0.0112285309065859,0.4133478569476127,0.3738300657506755,0.0389523333982904,0.4025978532751088,0.0821172163708068,0.0242707444665592,0.3909246959540757,0.2063911995744829,0.2423575348229578,0.3201186124916877,0.0,53.96,neutral
2024-09-13,58132.31,60625.0,57632.62,60498.0,29825.23333,1760671733.5492997,3378012,15395.13731,909141733.9747654,0.0,0.0,0.0122693173467587,0.42599405818974,0.4058636912630334,0.0406745642515561,0.3826246619074505,0.1077726879285575,0.016178268906101,0.3689299190973577,0.2232691277572948,0.245198674918004,0.3501600462145337,429.7103174613293,52.51,neutral
2024-09-14,60497.99,60610.45,59400.0,59993.03,12137.90901,728527024.3416963,1288784,5570.22098,334303099.7432136,93.47118429673512,0.0,0.0127824675669788,0.4262283254950305,0.4060258469467008,0.0407282901193603,0.3832121649956701,0.1278057916056643,0.0410889161048378,0.3680454561155482,0.2233770685330306,0.2555089783006672,0.3654048783072979,424.6552597464183,52.48,neutral
2024-09-15,59993.02,60395.8,58691.05,59132.0,13757.92361,822410872.3906957,1552950,6431.24697,384460724.5703967,68.68673411553175,0.0,0.0127804058259834,0.4268783747369106,0.4024224341474736,0.0408321169167936,0.3982689552029338,0.1280854834246546,0.0325423259854869,0.3821791648094159,0.2216272755321336,0.2631772193137943,0.3739363188793087,143.57845159327655,53.21,neutral
2024-09-16,59132.0,59210.7,57493.3,58213.99,26477.5642,1543273198.7027452,3145152,12859.7584,749563220.8060509,0.0,0.0,0.0119910893212722,0.391111441226351,0.3547409888213828,0.0379497148263946,0.3972586617626864,0.1126120106816936,0.0143149006131027,0.3819724876312156,0.1963453518238887,0.25493533622219,0.3231066193742246,168.47474538552524,53.29,neutral
2024-09-17,58213.99,61320.0,57610.01,60313.99,33116.25878,1983378424.775704,3918209,16390.65993,981860543.2735816,110.20084734458024,77.93043341829892,0.0127374793708281,0.4041223773913118,0.3767275240919228,0.039013773165003,0.3934005777750599,0.0826769834850006,0.0050570162865494,0.3848304354348805,0.2078706486284629,0.2380387806300302,0.3160713124898102,324.0141230718017,53.12,neutral
2024-09-18,60313.99,61786.24,59174.8,61759.99,36087.02469,2174000496.820776,5167671,18429.59712,1110622778.7510853,142.67077263827167,0.0,0.0131131642308823,0.4051805626614967,0.3850098955558165,0.0390609586862416,0.3962735873281902,0.0546741019006471,0.0106987145190424,0.4120562571341375,0.2120354271210291,0.2254738446144187,0.3040821653710439,436.4549376359431,51.59,neutral
2024-09-19,61759.98,63850.0,61555.0,62947.99,34332.52608,2153175931.173872,4438284,17609.62958,1104427424.5246968,0.0,0.0,0.01343760010424,0.4045386645155531,0.3889429139077214,0.0389870564052811,0.3973997165658897,0.0342477212814384,0.0129138921781297,0.4172154660675478,0.2139649851565012,0.2158237189236641,0.2929278402517605,328.7896216416746,51.95,neutral
2024-09-20,62948.0,64133.32,62350.0,63201.05,25466.37794,1611195963.9908044,3969296,12411.32227,785440558.8125728,124.946468417958,0.0,0.0133177794226466,0.4081595078905637,0.3883701538116548,0.039788822281245,0.3541692419058068,0.0178457940968592,0.0126388880569659,0.3699201559789554,0.2140794880464499,0.186007518001333,0.2494959274801748,118.6932477808528,50.15,neutral
2024-09-21,63201.05,63559.9,62758.0,63348.96,8375.34608,528657852.3183024,1283611,3877.73743,244802615.78455928,65.82172901082066,0.0,0.0123425597370263,0.4032323346562131,0.3693695234155991,0.0387851576994141,0.392406288827795,0.0142118967473531,0.0370057078286185,0.3925251789071103,0.2040773405575066,0.203309092787574,0.2594596887495835,29.807263116412575,51.04,neutral
2024-09-22,63348.97,64000.0,62357.93,63578.76,14242.19892,897477338.3735126,2145736,6923.17369,436456231.9537881,70.8642849684533,0.0,0.0113650261014307,0.3982465502508323,0.3559282785159676,0.0381336805690548,0.4118019806059862,0.0152530835506206,0.0138971356257429,0.3887664032556087,0.1970309795425112,0.2135275320783034,0.2635974175721218,77.04641442287532,51.13,neutral
2024-09-23,63578.76,64745.88,62538.75,63339.99,24078.05287,1531015038.3680267,3999187,12331.07643,784350440.7145653,139.1309909284,0.0,0.0104316768236022,0.3955747922819612,0.3370114632226965,0.0377932197097485,0.410151159991499,0.026578849532551,0.0121293028375989,0.3768562941546464,0.1874023414662225,0.218365004762025,0.2559047329710931,90.4351115765926,50.45,neutral
2024-09-24,63339.99,64688.0,62700.0,64262.7,23185.04759,1472720338.8562915,3870157,11522.89363,732118662.4171054,289.147896608735,0.0,0.0107163001641783,0.3860816351117974,0.3385465448237088,0.036827528215644,0.4123680949409246,0.0410239549113435,0.0030032358022883,0.3757799567669803,0.1876870365196764,0.226696024926134,0.2685258675870036,170.02712502611857,51.52,neutral
2024-09-25,64262.7,64817.99,62947.08,63152.01,17813.11168,1135250828.2732148,3355531,8384.67983,534590429.2105493,231.3209871676072,0.0,0.0104897268667278,0.3779902356659744,0.3217918158157857,0.0359205690697219,0.425858174540363,0.0654266608108037,0.0292972962486949,0.3758296614306026,0.1788561924427538,0.2456424176755833,0.282691708792344,258.85258176500764,49.75,neutral
2024-09-26,63152.01,65839.0,62670.0,65173.99,28373.30593,1831204595.9448967,4361333,15041.9886,971176161.3870808,194.09134489494727,0.0,0.0106767128907059,0.3518578633455206,0.2840230595008499,0.0342211433517674,0.349171518210275,0.0977512023774745,0.0301457869276902,0.3601559913008755,0.1591221014263086,0.2234613602938747,0.2199842051291929,354.6036951380507,52.38,neutral
2024-09-27,65173.99,66498.0,64819.9,65769.95,22048.80487,1448852210.3602211,3498529,11092.85716,729156061.3679231,0.0,63.80356095511345,0.0107887645041749,0.3534011140027744,0.2832105314706495,0.0344772670980197,0.3386429217766988,0.1295135656705013,0.0031046909528004,0.3399481436588729,0.1588438992843346,0.2340782437236001,0.2350851863369613,298.36056637647295,51.91,neutral
