step,timestamp,mid_price,best_bid,best_ask,spread_bps,imbalance,sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,fills_this_step,total_volume,trade_count,mm_0_position,mm_0_cash,mm_1_position,mm_1_cash,informed_0_position,informed_0_cash,informed_1_position,informed_1_cash,informed_2_position,informed_2_cash,informed_3_position,informed_3_cash,informed_4_position,informed_4_cash,noise_0_position,noise_0_cash,noise_1_position,noise_1_cash,noise_2_position,noise_2_cash,noise_3_position,noise_3_cash,noise_4_position,noise_4_cash,noise_5_position,noise_5_cash,noise_6_position,noise_6_cash,noise_7_position,noise_7_cash,noise_8_position,noise_8_cash,noise_9_position,noise_9_cash
74,2025-12-17T18:43:12.795618,,42657.07195974842,,,1.0,-0.3207093410142036,0.05681248771495662,0.7342023253440857,bearish,4,31.95833061217008,213,-3.6689035832996018,255572.7237487195,-4.201466262203296,278142.30177785305,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.39904676786294263,117589.63135099858,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.5099411721648132,122076.58918128314,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.6230617661188926,126802.10900848202,-0.5341400832562753,123671.06758924277,-1.0459809477783863,145703.3054132776
75,2025-12-17T18:43:12.795689,,42657.07195974842,,,1.0,-0.3165553451023104,0.05647186332920879,0.7342023253440857,bearish,1,32.081338173271696,214,-3.6689035832996018,255572.7237487195,-4.078458701101678,272895.1593923482,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.5220543289645605,122836.77373650344,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.5099411721648132,122076.58918128314,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.6230617661188926,126802.10900848202,-0.5341400832562753,123671.06758924277,-1.0459809477783863,145703.3054132776
76,2025-12-17T18:43:12.795756,,42657.07195974842,,,1.0,0.6708605175678832,0.0031918585300445557,0.6387163400650024,bullish,0,32.081338173271696,214,-3.6689035832996018,255572.7237487195,-4.078458701101678,272895.1593923482,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.5220543289645605,122836.77373650344,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.5099411721648132,122076.58918128314,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.6230617661188926,126802.10900848202,-0.5341400832562753,123671.06758924277,-1.0459809477783863,145703.3054132776
77,2025-12-17T18:43:12.795832,,42657.07195974842,,,1.0,0.6036430027052354,0.06269589316844941,0.6387163400650024,bullish,0,32.081338173271696,214,-3.6689035832996018,255572.7237487195,-4.078458701101678,272895.1593923482,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.5220543289645605,122836.77373650344,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.5099411721648132,122076.58918128314,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.6230617661188926,126802.10900848202,-0.5341400832562753,123671.06758924277,-1.0459809477783863,145703.3054132776
78,2025-12-17T18:43:12.795941,,42657.07195974842,,,1.0,0.6241421964690906,0.06206109851002693,0.6387163400650024,bullish,1,32.20128650090045,215,-3.6689035832996018,255572.7237487195,-3.9585103734729237,267778.51494923694,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.5220543289645605,122836.77373650344,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.5099411721648132,122076.58918128314,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.6230617661188926,126802.10900848202,-0.65408841088503,128787.71203235404,-1.0459809477783863,145703.3054132776
79,2025-12-17T18:43:12.795998,,42657.07195974842,,,1.0,0.6042763594464977,0.061458043584525585,0.6387163400650024,bullish,0,32.20128650090045,215,-3.6689035832996018,255572.7237487195,-3.9585103734729237,267778.51494923694,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.5220543289645605,122836.77373650344,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.5099411721648132,122076.58918128314,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.6230617661188926,126802.10900848202,-0.65408841088503,128787.71203235404,-1.0459809477783863,145703.3054132776
80,2025-12-17T18:43:12.796063,,42657.07195974842,,,1.0,0.513386314028263,0.060885141405299305,0.6387163400650024,bullish,0,32.20128650090045,215,-3.6689035832996018,255572.7237487195,-3.9585103734729237,267778.51494923694,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.5220543289645605,122836.77373650344,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.5099411721648132,122076.58918128314,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.6230617661188926,126802.10900848202,-0.65408841088503,128787.71203235404,-1.0459809477783863,145703.3054132776
81,2025-12-17T18:43:12.796151,,42527.67789876817,,,1.0,0.5532780578740973,0.06034088433503434,0.6387163400650024,bullish,3,32.3943502878918,218,-3.6233388999917655,253634.96357344446,-3.8110112697894145,261486.63506941107,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.5913624597368854,125787.35985884367,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.6230617661188926,126802.10900848202,-0.65408841088503,128787.71203235404,-1.0459809477783863,145703.3054132776
82,2025-12-17T18:43:12.796216,,42527.67789876817,,,1.0,0.5088865343492137,0.05982384011828262,0.6387163400650024,bullish,0,32.3943502878918,218,-3.6233388999917655,253634.96357344446,-3.8110112697894145,261486.63506941107,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.5913624597368854,125787.35985884367,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.6230617661188926,126802.10900848202,-0.65408841088503,128787.71203235404,-1.0459809477783863,145703.3054132776
83,2025-12-17T18:43:12.796298,,42527.67789876817,,,1.0,0.47427111466305544,0.05933264811236849,0.6387163400650024,bullish,0,32.3943502878918,218,-3.6233388999917655,253634.96357344446,-3.8110112697894145,261486.63506941107,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.5913624597368854,125787.35985884367,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.6230617661188926,126802.10900848202,-0.65408841088503,128787.71203235404,-1.0459809477783863,145703.3054132776
84,2025-12-17T18:43:12.796363,,42527.67789876817,,,1.0,0.4519016182813246,0.05886601570675007,0.6387163400650024,bullish,0,32.3943502878918,218,-3.6233388999917655,253634.96357344446,-3.8110112697894145,261486.63506941107,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.5913624597368854,125787.35985884367,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.6230617661188926,126802.10900848202,-0.65408841088503,128787.71203235404,-1.0459809477783863,145703.3054132776
85,2025-12-17T18:43:12.796442,,42527.67789876817,,,1.0,0.4064820622454756,0.058422714921412565,0.6387163400650024,bullish,1,32.43402141840231,219,-3.5836677694812527,251947.84251321337,-3.8110112697894145,261486.63506941107,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.6310335902473985,127474.48091907476,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.6230617661188926,126802.10900848202,-0.65408841088503,128787.71203235404,-1.0459809477783863,145703.3054132776
86,2025-12-17T18:43:12.796524,,42527.67789876817,,,1.0,0.4101875016995929,0.05800157917534193,0.6387163400650024,bullish,2,32.72122253883608,221,-3.2964666490474808,239733.8457712406,-3.8110112697894145,261486.63506941107,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.6310335902473985,127474.48091907476,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.8229503740153192,135302.9073407344,-0.7414009234223754,132500.91044207444,-1.0459809477783863,145703.3054132776
87,2025-12-17T18:43:12.796596,,42496.26311071657,,,1.0,0.3748356821023706,0.057601500216574834,0.6387163400650024,bullish,2,32.87660880310168,223,-3.275901361250704,238859.25183592382,-3.6761902933205923,255757.24738054827,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.7864198545129976,134078.46254325437,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.8229503740153192,135302.9073407344,-0.7414009234223754,132500.91044207444,-1.0459809477783863,145703.3054132776
88,2025-12-17T18:43:12.796663,,42496.26311071657,,,1.0,0.35091766463799134,0.05722142520574609,0.6387163400650024,bullish,1,32.9186132362788,224,-3.275901361250704,238859.25183592382,-3.6341858601434756,253972.21593643702,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.7864198545129976,134078.46254325437,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.8229503740153192,135302.9073407344,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
89,2025-12-17T18:43:12.796725,,42496.26311071657,,,1.0,0.36840124092380194,0.05686035394545879,0.6387163400650024,bullish,0,32.9186132362788,224,-3.275901361250704,238859.25183592382,-3.6341858601434756,253972.21593643702,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.7864198545129976,134078.46254325437,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.8229503740153192,135302.9073407344,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
90,2025-12-17T18:43:12.796801,,42496.26311071657,,,1.0,0.33982155497228145,0.05651733624818585,0.6387163400650024,bullish,1,33.053004921750755,225,-3.275901361250704,238859.25183592382,-3.4997941746715195,248261.0715107281,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.7864198545129976,134078.46254325437,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.9573420594872754,141014.05176644333,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
91,2025-12-17T18:43:12.796863,,42496.26311071657,,,1.0,-0.9151690627937649,0.01563098467886448,0.3768611252307892,bearish,0,33.053004921750755,225,-3.275901361250704,238859.25183592382,-3.4997941746715195,248261.0715107281,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.7864198545129976,134078.46254325437,-0.42428972901248846,118627.18531055153,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.7222257788184141,131184.6599002677,-0.9573420594872754,141014.05176644333,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
92,2025-12-17T18:43:12.796996,,42300.54664724475,,,1.0,-0.8392112227202593,0.06674488860368728,0.3768611252307892,bearish,5,33.44723727540054,230,-3.0704519124830227,230163.69886723082,-3.3110112697894145,240238.5035140528,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.9311386442402598,140200.14645884524,-0.48303665791574757,121116.98049013736,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.9129924138376789,139291.30177045928,-0.9573420594872754,141014.05176644333,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
93,2025-12-17T18:43:12.797075,,42300.54664724475,,,1.0,-0.7853894666526269,0.06590764417350292,0.3768611252307892,bearish,0,33.44723727540054,230,-3.0704519124830227,230163.69886723082,-3.3110112697894145,240238.5035140528,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-0.9311386442402598,140200.14645884524,-0.48303665791574757,121116.98049013736,-0.170484996845301,107655.16642267338,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.9129924138376789,139291.30177045928,-0.9573420594872754,141014.05176644333,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
94,2025-12-17T18:43:12.797178,,42300.54664724475,,,1.0,-0.7815406166266655,0.06511226196482778,0.3768611252307892,bearish,2,33.717004579093825,232,-2.800684608789736,218752.3944534515,-3.3110112697894145,240238.5035140528,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0269745032003335,144254.0556812646,-0.48303665791574757,121116.98049013736,-0.3444164415785144,115012.56161403336,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.9129924138376789,139291.30177045928,-0.9573420594872754,141014.05176644333,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
95,2025-12-17T18:43:12.797265,,42300.54664724475,,,1.0,-0.7339059346887138,0.06435664886658639,0.3768611252307892,bearish,0,33.717004579093825,232,-2.800684608789736,218752.3944534515,-3.3110112697894145,240238.5035140528,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0269745032003335,144254.0556812646,-0.48303665791574757,121116.98049013736,-0.3444164415785144,115012.56161403336,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.9129924138376789,139291.30177045928,-0.9573420594872754,141014.05176644333,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
96,2025-12-17T18:43:12.797341,,42300.54664724475,,,1.0,-0.6491584850539718,0.06363881642325707,0.3768611252307892,bearish,1,33.77852259202886,233,-2.7391665958547007,216150.14887764724,-3.3110112697894145,240238.5035140528,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0269745032003335,144254.0556812646,-0.48303665791574757,121116.98049013736,-0.40593445451354954,117614.80718983762,-0.6336968283838336,127355.64311404378,0.29335321239699624,87737.57828397046,-0.8335292755004389,136183.26708483885,-0.9129924138376789,139291.30177045928,-0.9573420594872754,141014.05176644333,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
97,2025-12-17T18:43:12.797427,,42279.203449315806,,,1.0,-0.6619440172198786,0.06295687560209422,0.3768611252307892,bearish,3,33.98037102536417,236,-2.715171553008625,215135.14544843417,-3.133157879300173,232719.00383340754,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0269745032003335,144254.0556812646,-0.48303665791574757,121116.98049013736,-0.4541118553587703,119652.22145278072,-0.6336968283838336,127355.64311404378,0.1396821799068995,94234.66713088567,-0.8335292755004389,136183.26708483885,-0.9129924138376789,139291.30177045928,-0.9573420594872754,141014.05176644333,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
98,2025-12-17T18:43:12.797511,,42279.203449315806,,,1.0,-0.616566972652629,0.062309031821989505,0.3768611252307892,bearish,1,34.13640498827399,237,-2.715171553008625,215135.14544843417,-2.9771239163903562,226122.0121705404,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0269745032003335,144254.0556812646,-0.6390706208255642,127713.97215300449,-0.4541118553587703,119652.22145278072,-0.6336968283838336,127355.64311404378,0.1396821799068995,94234.66713088567,-0.8335292755004389,136183.26708483885,-0.9129924138376789,139291.30177045928,-0.9573420594872754,141014.05176644333,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
99,2025-12-17T18:43:12.797575,,42279.203449315806,,,1.0,-0.6154080463543057,0.06169358023089003,0.3768611252307892,bearish,1,34.255576590914366,238,-2.715171553008625,215135.14544843417,-2.8579523137499807,221083.53173712693,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0269745032003335,144254.0556812646,-0.6390706208255642,127713.97215300449,-0.4541118553587703,119652.22145278072,-0.6336968283838336,127355.64311404378,0.1396821799068995,94234.66713088567,-0.8335292755004389,136183.26708483885,-1.0321640164780546,144329.78220387275,-0.9573420594872754,141014.05176644333,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
100,2025-12-17T18:43:12.797642,,42279.203449315806,,,1.0,-0.5792580324108499,0.06110890121934552,0.3768611252307892,bearish,0,34.255576590914366,238,-2.715171553008625,215135.14544843417,-2.8579523137499807,221083.53173712693,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0269745032003335,144254.0556812646,-0.6390706208255642,127713.97215300449,-0.4541118553587703,119652.22145278072,-0.6336968283838336,127355.64311404378,0.1396821799068995,94234.66713088567,-0.8335292755004389,136183.26708483885,-1.0321640164780546,144329.78220387275,-0.9573420594872754,141014.05176644333,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
101,2025-12-17T18:43:12.797740,,42221.06250977655,,,1.0,-0.5059548966022805,0.06055345615837825,0.3768611252307892,bearish,3,34.526646432388645,241,-2.715171553008625,215135.14544843417,-2.586882472275696,209635.9458193271,4.946634416271868,-110705.83600622839,4.745221994785249,-102237.44881656664,4.1,-74592.3003217627,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.2122983693978784,152078.62622054463,-0.6390706208255642,127713.97215300449,-0.4541118553587703,119652.22145278072,-0.6336968283838336,127355.64311404378,0.05393620463016001,97857.68250940547,-0.8335292755004389,136183.26708483885,-1.0321640164780546,144329.78220387275,-0.9573420594872754,141014.05176644333,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
102,2025-12-17T18:43:12.797993,44334.3333472358,44267.86508134789,44400.80161312371,29.985007496252035,0.4912911084127905,-0.49179520286536743,0.060025783350459334,0.3768611252307892,bearish,8,36.52872073392223,249,-2.215171553008625,192956.90073050163,-2.086882472275696,187454.19131341614,4.646634416271868,-97425.47648182402,4.445221994785249,-88957.08929216227,3.8,-61297.398597645246,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.2122983693978784,152078.62622054463,-0.6390706208255642,127713.97215300449,-0.4541118553587703,119652.22145278072,-0.5092117272536892,121833.92104084193,0.05393620463016001,97857.68250940547,-0.8335292755004389,136183.26708483885,-1.0321640164780546,144329.78220387275,-0.855267757953691,136481.8709542525,-0.7414009234223754,132500.91044207444,-1.0879853809555031,147488.33685738884
103,2025-12-17T18:43:12.798170,44334.3333472358,44267.86508134789,44400.80161312371,29.985007496252035,0.41828431375027786,-0.48849276241763695,0.059524494182936365,0.3768611252307892,bearish,8,37.812236872410836,257,-1.7151715530086247,170757.46660627937,-1.586882472275696,165261.81015123436,4.346634416271868,-84110.04778451494,4.145221994785249,-75637.42881762891,3.4999999999999996,-48004.74516384472,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.2122983693978784,152078.62622054463,-0.8384430230576299,136565.88117208186,-0.4541118553587703,119652.22145278072,-0.5092117272536892,121833.92104084193,0.05393620463016001,97857.68250940547,-0.8335292755004389,136183.26708483885,-1.0321640164780546,144329.78220387275,-0.855267757953691,136481.8709542525,-0.8368600066984266,136737.84801783005,-0.999300727975007,143550.6671742731
104,2025-12-17T18:43:12.798390,44388.89081691633,44376.980020708965,44400.80161312371,5.3665662683479605,0.37095855986495024,-0.45846286741923975,0.05904826947378955,0.3768611252307892,bearish,10,39.24783724777847,267,-1.6766623067167676,169048.54255297306,-1.586882472275696,165261.81015123436,4.046634416271869,-70843.76032020886,3.8452219947852493,-62370.36294640213,3.1999999999999997,-34737.67929261793,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0578433030046728,145220.69745947805,-0.889331378740905,138817.65907811507,-0.25869584192586004,110975.59380831856,-0.5092117272536892,121833.92104084193,0.05393620463016001,97857.68250940547,-0.8335292755004389,136183.26708483885,-1.128495710044447,148589.91195064664,-0.855267757953691,136481.8709542525,-0.8753692529902837,138446.77207113637,-0.999300727975007,143550.6671742731
105,2025-12-17T18:43:12.798538,44432.91865146313,44430.19891264268,44435.63839028359,1.224199941394303,0.3303103179476062,-0.4239638015407672,0.05859585600010007,0.3768611252307892,bearish,7,40.607207213438265,274,-1.2151715530086244,148568.97659592488,-0.875763848443222,133691.6698555166,3.7466344162718688,-57522.37282791921,3.5452219947852495,-49057.26894018944,2.8999999999999995,-21426.529428412425,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0578433030046728,145220.69745947805,-0.889331378740905,138817.65907811507,-0.07193525380667354,102683.27398608826,-0.5092117272536892,121833.92104084193,0.05393620463016001,97857.68250940547,-0.8335292755004389,136183.26708483885,-1.128495710044447,148589.91195064664,-0.855267757953691,136481.8709542525,-0.8753692529902837,138446.77207113637,-0.999300727975007,143550.6671742731
106,2025-12-17T18:43:12.798692,44437.656351512494,44430.19891264268,44445.11379038231,3.356360115315901,0.36240026391759517,0.3764490078281877,0.005720432847738266,0.7285819053649902,bullish,7,41.865609267464805,281,-1.2151715530086244,148567.6688712331,-1.375763848443222,155909.80325218203,4.046634416271869,-70853.12718530901,3.8452219947852493,-62387.960457274516,2.8999999999999995,-21426.529428412425,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0578433030046728,145220.69745947805,-0.7432299350089953,132324.1637865112,-0.05963464351204492,102136.68078531534,-0.5092117272536892,121833.92104084193,0.05393620463016001,97857.68250940547,-0.8335292755004389,136183.26708483885,-1.128495710044447,148589.91195064664,-0.855267757953691,136481.8709542525,-0.8753692529902837,138446.77207113637,-0.999300727975007,143550.6671742731
107,2025-12-17T18:43:12.798844,44456.77897187171,44456.08350824891,44457.47443549452,0.3128717999329035,0.3802686971549116,0.35555032519422125,0.057430190294981004,0.7285819053649902,bullish,5,43.00807571940768,286,-1.0322406280505214,140439.88479017187,-1.375763848443222,155909.80325218203,4.346634416271868,-84190.36951595737,4.145221994785249,-75721.49459438921,2.8999999999999995,-21426.529428412425,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0578433030046728,145220.69745947805,-0.7432299350089953,132324.1637865112,-0.05963464351204492,102136.68078531534,-0.5092117272536892,121833.92104084193,0.05393620463016001,97857.68250940547,-0.8335292755004389,136183.26708483885,-1.068960183059663,145943.84867923753,-0.9561362639231166,140966.08967898157,-0.8753692529902837,138446.77207113637,-0.999300727975007,143550.6671742731
108,2025-12-17T18:43:12.799028,44477.97390852267,44467.04244887474,44488.9053681706,4.915448563557933,0.4327374386914798,0.3500394259858832,0.057058680780231956,0.7285819053649902,bullish,10,44.708075719407674,296,-1.464191940792964,159643.21576614742,-1.875763848443222,178138.94994919206,4.646634416271868,-97527.78967148166,4.445221994785249,-89058.74467686263,2.8999999999999995,-21426.529428412425,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0578433030046728,145220.69745947805,-0.7432299350089953,132324.1637865112,-0.05963464351204492,102136.68078531534,-0.4781582144395259,120453.35788155998,0.05393620463016001,97857.68250940547,-0.7190118068133893,131092.03606844615,-1.068960183059663,145943.84867923753,-0.7697559326818869,132680.0764196684,-0.8753692529902837,138446.77207113637,-0.999300727975007,143550.6671742731
109,2025-12-17T18:43:12.799174,44479.179966286465,44467.04244887474,44491.317483698185,5.4576174385065555,0.47965816034725384,0.32828777451792945,0.05670574674122036,0.7285819053649902,bullish,7,46.37888708758666,303,-1.464191940792964,159642.95546641224,-1.5465752166222089,163494.08321222218,4.946634416271868,-110874.9405542196,4.745221994785249,-102405.57246715491,2.8999999999999995,-21426.529428412425,2.679696637654657,-15294.56117960862,1.1999999999999997,48310.39063332149,-1.0578433030046728,145220.69745947805,-0.7432299350089953,132324.1637865112,-0.05963464351204492,102136.68078531534,-0.4781582144395259,120453.35788155998,0.05393620463016001,97857.68250940547,-0.7190118068133893,131092.03606844615,-0.9981488148806761,142793.5284213319,-0.7697559326818869,132680.0764196684,-0.8753692529902837,138446.77207113637,-0.999300727975007,143550.6671742731
