step,timestamp,mid_price,best_bid,best_ask,spread_bps,imbalance,sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,fills_this_step,total_volume,trade_count,mm_0_position,mm_0_cash,mm_1_position,mm_1_cash,informed_0_position,informed_0_cash,informed_1_position,informed_1_cash,informed_2_position,informed_2_cash,informed_3_position,informed_3_cash,informed_4_position,informed_4_cash,noise_0_position,noise_0_cash,noise_1_position,noise_1_cash,noise_2_position,noise_2_cash,noise_3_position,noise_3_cash,noise_4_position,noise_4_cash,noise_5_position,noise_5_cash,noise_6_position,noise_6_cash,noise_7_position,noise_7_cash,noise_8_position,noise_8_cash,noise_9_position,noise_9_cash,source
154,2025-12-17T20:12:00.746669,43090.97670824106,43075.46521165691,43106.48820482521,7.1994174971591605,0.43625416470709294,0.30995598744939434,0.012470182962715626,0.6375622749328613,bullish,7,96.77953211250475,607,-2.9837763479914483,228118.4540389451,-3.641793481053288,255910.6833396604,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,-0.0861684075778951,103117.71744758588,-0.8704130910873678,136761.11342977537,-1.3615572707740655,157847.81499514246,-1.4441980595860846,161166.76984914308,-0.0915248502206768,103518.85236443659,-0.6650750026940169,127466.388254672,-0.6553896359097244,127295.02693513477,-0.3665719743377658,115351.08078091932,-0.40439820522701325,117080.60243064606,-0.06210475857358419,102209.8111624565,single
155,2025-12-17T20:12:00.746897,43098.25037282965,43075.46521165691,43121.03553400239,10.573589867630776,0.4412342191862669,0.3158839230246816,0.012470182962715626,0.6375622749328613,bullish,8,98.09144453968469,615,-3.1176313707535415,233885.9951045573,-3.5581880967489115,252314.87211181215,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,-0.0861684075778951,103117.71744758588,-0.8175906501660822,134484.1235032519,-1.2332986788765261,152317.45190750752,-1.4441980595860846,161166.76984914308,-0.0915248502206768,103518.85236443659,-0.7959063970551252,133102.0114310665,-0.6553896359097244,127295.02693513477,-0.3665719743377658,115351.08078091932,-0.40439820522701325,117080.60243064606,-0.06210475857358419,102209.8111624565,single
156,2025-12-17T20:12:00.747121,43032.26384295107,42923.69910942909,43140.82857647304,50.45736562602728,0.44635504334656817,0.320080211373136,0.012470182962715626,0.6375622749328613,bullish,8,99.37689323274897,623,-3.1176313707535415,233890.5473096226,-3.622366094713867,255087.62620198654,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,-0.0861684075778951,103117.71744758588,-0.806100747919418,133988.43960006814,-1.2332986788765261,152317.45190750752,-1.4441980595860846,161166.76984914308,-0.20216019777034458,108281.54803251692,-0.7959063970551252,133102.0114310665,-0.6553896359097244,127295.02693513477,-0.3665719743377658,115351.08078091932,-0.24107476195905445,110036.2843705098,-0.06210475857358419,102209.8111624565,single
157,2025-12-17T20:12:00.747319,43138.17394763064,43135.10674231291,43141.241152948365,1.4220376233122214,0.42872349131562965,0.3114512099877051,0.012470182962715626,0.6375622749328613,bullish,5,100.27233547914368,628,-3.143244145783714,234996.71917510027,-3.2013110732889816,236975.6706730672,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,-0.0861684075778951,103117.71744758588,-1.0025273284606,142461.32111873955,-1.2332986788765261,152317.45190750752,-1.4441980595860846,161166.76984914308,-0.20216019777034458,108281.54803251692,-0.7959063970551252,133102.0114310665,-0.8544053017632551,135827.92907990507,-0.3665719743377658,115351.08078091932,-0.24107476195905445,110036.2843705098,-0.06210475857358419,102209.8111624565,single
158,2025-12-17T20:12:00.747516,43138.75112454929,43135.10674231291,43142.39550678567,1.6896095233994668,0.42693076767185945,0.2908233466624657,0.012470182962715626,0.6375622749328613,bullish,6,101.43391439231769,634,-2.772101494912198,218985.56788384778,-3.4358260467341823,247093.44904514423,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,-0.07369278970404919,102579.50380835826,-1.1516306237607616,148892.90767714262,-1.2332986788765261,152317.45190750752,-1.4441980595860846,161166.76984914308,-0.20216019777034458,108281.54803251692,-0.7959063970551252,133102.0114310665,-0.8544053017632551,135827.92907990507,-0.3665719743377658,115351.08078091932,-0.24107476195905445,110036.2843705098,-0.06210475857358419,102209.8111624565,single
159,2025-12-17T20:12:00.747699,43147.465424181995,43135.10674231291,43159.82410605108,5.728578375384941,0.42989304140690787,0.32010931225360306,0.012470182962715626,0.6375622749328613,bullish,5,102.51174996767199,639,-2.584452043711701,210894.88482894577,-3.7013110732889816,258542.14527647974,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,-0.07369278970404919,102579.50380835826,-1.1516306237607616,148892.90767714262,-1.1554631035222238,148959.43873107398,-1.4441980595860846,161166.76984914308,-0.20216019777034458,108281.54803251692,-0.7959063970551252,133102.0114310665,-0.8544053017632551,135827.92907990507,-0.3665719743377658,115351.08078091932,-0.24107476195905445,110036.2843705098,-0.06210475857358419,102209.8111624565,single
160,2025-12-17T20:12:00.747919,43155.31384092574,43135.10674231291,43175.520939538554,9.364825239044839,0.4371712141556128,0.2914035412184285,0.012470182962715626,0.6375622749328613,bullish,8,103.81382896135706,647,-2.2252758921638685,195390.56340711695,-4.201311073288982,280127.555803625,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.06216967251915376,96715.62962804052,-1.0660416649153517,145197.81380096,-1.1554631035222238,148959.43873107398,-1.4441980595860846,161166.76984914308,-0.2827877703867898,111759.42698370086,-0.7959063970551252,133102.0114310665,-0.8544053017632551,135827.92907990507,-0.3665719743377658,115351.08078091932,-0.24107476195905445,110036.2843705098,-0.06210475857358419,102209.8111624565,single
161,2025-12-17T20:12:00.748117,42935.61211895193,42695.02785253489,43176.19638536897,112.06746779363742,0.4340430340872391,0.4006304687238067,0.013207460753619671,0.8371758460998535,bullish,7,105.01939481542951,654,-2.651433340621658,213793.193359192,-3.5695877707587416,252915.78943829547,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.06216967251915376,96715.62962804052,-1.0660416649153517,145197.81380096,-1.1554631035222238,148959.43873107398,-1.4441980595860846,161166.76984914308,-0.43562448326421754,118294.08626307754,-0.7959063970551252,133102.0114310665,-0.8544053017632551,135827.92907990507,-0.41930111553278915,117625.55791479714,-0.24107476195905445,110036.2843705098,-0.06210475857358419,102209.8111624565,single
162,2025-12-17T20:12:00.748252,43068.815601305236,43045.06402835224,43092.56717425823,11.029591885166788,0.41177633472200575,0.4696404800360623,0.013207460753619671,0.8371758460998535,bullish,0,105.01939481542951,654,-2.651433340621658,213793.193359192,-3.5695877707587416,252915.78943829547,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.06216967251915376,96715.62962804052,-1.0660416649153517,145197.81380096,-1.1554631035222238,148959.43873107398,-1.4441980595860846,161166.76984914308,-0.43562448326421754,118294.08626307754,-0.7959063970551252,133102.0114310665,-0.8544053017632551,135827.92907990507,-0.41930111553278915,117625.55791479714,-0.24107476195905445,110036.2843705098,-0.06210475857358419,102209.8111624565,single
163,2025-12-17T20:12:00.748432,43110.6302068606,43045.06402835224,43176.19638536897,30.417638616626235,0.4186446699634361,0.4551747972504362,0.013207460753619671,0.8371758460998535,bullish,5,106.2081438743251,659,-2.8401823995172486,221933.18457992966,-3.5695877707587416,252909.47971709407,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.06216967251915376,96715.62962804052,-0.8772926060197612,137064.13230142373,-1.1554631035222238,148959.43873107398,-1.4441980595860846,161166.76984914308,-0.43562448326421754,118294.08626307754,-0.7959063970551252,133102.0114310665,-0.8544053017632551,135827.92907990507,-0.41930111553278915,117625.55791479714,-0.24107476195905445,110036.2843705098,-0.06210475857358419,102209.8111624565,single
164,2025-12-17T20:12:00.748676,43117.29749888288,43045.06402835224,43189.53096941353,33.50556492206739,0.4247085336807773,0.42902181357486907,0.013207460753619671,0.8371758460998535,bullish,8,107.71953914922868,667,-3.6049132165215236,254958.53076122602,-2.82292331285944,220697.97305870522,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.06216967251915376,96715.62962804052,-0.8772926060197612,137064.13230142373,-1.1554631035222238,148959.43873107398,-1.288744176988071,154454.86248522316,-0.32634754885795575,113574.46672029572,-0.8488702099925629,135381.84215014416,-0.8544053017632551,135827.92907990507,-0.41930111553278915,117625.55791479714,-0.24107476195905445,110036.2843705098,-0.25580540353544845,110547.66782717308,single
165,2025-12-17T20:12:00.748874,43196.932492609194,43194.85532926117,43199.00965595722,0.9617179869800916,0.42436367472144415,0.4545115428936357,0.013207460753619671,0.8371758460998535,bullish,5,108.50820173973779,672,-3.117631370753542,233911.37953261586,-3.5988677491365246,254214.98553701732,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.06216967251915376,96715.62962804052,-0.8772926060197612,137064.13230142373,-1.1554631035222238,148959.43873107398,-1.088830832431443,145818.88076838112,-0.32634754885795575,113574.46672029572,-0.8488702099925629,135381.84215014416,-0.8544053017632551,135827.92907990507,-0.41930111553278915,117625.55791479714,-0.15232551600657923,106202.40483764991,-0.25580540353544845,110547.66782717308,single
166,2025-12-17T20:12:00.749099,43210.49415970756,43194.85532926117,43226.13299015395,7.238440916037247,0.4216473891056734,0.44216356750304564,0.013207460753619671,0.8371758460998535,bullish,7,109.79048003305374,679,-3.422240455546552,247071.43609963014,-3.0693096680594136,231338.40870136337,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.06216967251915376,96715.62962804052,-0.8772926060197612,137064.13230142373,-1.1554631035222238,148959.43873107398,-1.088830832431443,145818.88076838112,-0.32634754885795575,113574.46672029572,-0.8488702099925629,135381.84215014416,-1.0127443538714263,142667.36152868986,-0.41930111553278915,117625.55791479714,-0.24760010869843435,110317.77708552888,-0.22714075501952316,109309.383399149,single
167,2025-12-17T20:12:00.749306,43227.67579999815,43194.85532926117,43260.49627073514,15.184934248528595,0.42924650822053,0.433338573613008,0.013207460753619671,0.8371758460998535,bullish,7,110.99632140604962,686,-3.628081828542426,255969.47808577324,-3.0693096680594136,231338.17537265192,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.11271440863453477,94530.77614276482,-0.8772926060197612,137064.13230142373,-1.0001664666417307,142246.48355891803,-1.088830832431443,145818.88076838112,-0.32634754885795575,113574.46672029572,-0.8488702099925629,135381.84215014416,-1.0127443538714263,142667.36152868986,-0.41930111553278915,117625.55791479714,-0.24760010869843435,110317.77708552888,-0.22714075501952316,109309.383399149,single
168,2025-12-17T20:12:00.749504,43235.433628833394,43194.85532926117,43276.01192840562,18.77085351824217,0.43182636831806126,0.4360794940070306,0.013207460753619671,0.8371758460998535,bullish,6,112.33717650688885,692,-4.274588078533711,283944.46430634096,-2.3749608172114627,201307.55945189061,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.11271440863453477,94530.77614276482,-1.0716414568677122,145459.00279720913,-1.0001664666417307,142246.48355891803,-1.088830832431443,145818.88076838112,-0.32634754885795575,113574.46672029572,-0.8488702099925629,135381.84215014416,-1.0127443538714263,142667.36152868986,-0.41930111553278915,117625.55791479714,-0.10109385870714982,103978.53628993707,-0.22714075501952316,109309.383399149,single
169,2025-12-17T20:12:00.749682,43240.00876666016,43194.85532926117,43285.162204059154,20.88502694005359,0.4315307433128292,0.41509422291095993,0.013207460753619671,0.8371758460998535,bullish,5,113.3570253087216,697,-4.117631370753542,277151.9339911232,-2.5120687231588827,207242.72364348362,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.11271440863453477,94530.77614276482,-1.0716414568677122,145459.00279720913,-1.0001664666417307,142246.48355891803,-1.088830832431443,145818.88076838112,-0.32634754885795575,113574.46672029572,-0.8488702099925629,135381.84215014416,-1.0127443538714263,142667.36152868986,-0.41930111553278915,117625.55791479714,-0.12094266053989833,104835.90241356181,-0.22714075501952316,109309.383399149,single
170,2025-12-17T20:12:00.749881,43244.35840037206,43194.85532926117,43293.86147148295,22.894579983161982,0.43988004482252424,0.4171951517325386,0.013207460753619671,0.8371758460998535,bullish,6,114.5782318862358,703,-3.617631370753542,255507.04362287206,-3.233275300673084,238463.22070124818,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.11271440863453477,94530.77614276482,-1.0716414568677122,145459.00279720913,-1.0001664666417307,142246.48355891803,-1.088830832431443,145818.88076838112,-0.32634754885795575,113574.46672029572,-0.8488702099925629,135381.84215014416,-1.0127443538714263,142667.36152868986,-0.28056833588711766,111620.48704481426,-0.03846886267136915,101265.3665940313,-0.22714075501952316,109309.383399149,single
171,2025-12-17T20:12:00.750082,43245.21765572709,43194.85532926117,43295.579982193005,23.291512539883602,0.44729366710531737,0.431551752012619,0.013207460753619671,0.8371758460998535,bullish,7,115.77250932293668,710,-4.190072092748807,280291.0133106694,-2.8551120153787144,222090.3842599229,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.11271440863453477,94530.77614276482,-1.0716414568677122,145459.00279720913,-1.0001664666417307,142246.48355891803,-1.0447515428491232,143910.51811144277,-0.32634754885795575,113574.46672029572,-0.6986720628739878,128879.0715606105,-1.0127443538714263,142667.36152868986,-0.28056833588711766,111620.48704481426,-0.03846886267136915,101265.3665940313,-0.22714075501952316,109309.383399149,single
172,2025-12-17T20:12:00.750306,43177.71045192504,43045.06402835224,43310.35687549784,61.442083049073666,0.45021484935341183,0.42687630949143107,0.013207460753619671,0.8371758460998535,bullish,8,117.08932192090477,718,-4.332273613503341,286450.73521785816,-2.6805009381651885,214568.4943785109,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.11271440863453477,94530.77614276482,-1.0716414568677122,145459.00279720913,-1.0001664666417307,142246.48355891803,-1.0447515428491232,143910.51811144277,-0.3690485633942835,115412.53462508754,-0.6986720628739878,128879.0715606105,-0.8705428331168917,136508.56291657244,-0.28056833588711766,111620.48704481426,-0.17037892534856652,106948.26527558015,-0.22714075501952316,109309.383399149,single
173,2025-12-17T20:12:00.750472,43282.30044142547,43248.70314945395,43315.89773339698,15.524725640211523,0.4456264178496657,0.40593746005982967,0.013207460753619671,0.8371758460998535,bullish,3,117.77882181007355,721,-4.521773502672127,294658.04304562556,-2.6805009381651885,214568.4943785109,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.11271440863453477,94530.77614276482,-1.0716414568677122,145459.00279720913,-1.0001664666417307,142246.48355891803,-1.0447515428491232,143910.51811144277,-0.17954867422549833,107205.22679732017,-0.6986720628739878,128879.0715606105,-0.8705428331168917,136508.56291657244,-0.28056833588711766,111620.48704481426,-0.17037892534856652,106948.26527558015,-0.22714075501952316,109309.383399149,single
174,2025-12-17T20:12:00.750626,43285.35610247887,43248.70314945395,43322.0090555038,16.935497972176993,0.4456264178496657,0.45595829700472945,0.013207460753619671,0.8371758460998535,bullish,4,118.77882181007355,725,-4.117631370753543,277149.5740262379,-3.084643070083773,232076.9633978986,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.11271440863453477,94530.77614276482,-1.0716414568677122,145459.00279720913,-1.0001664666417307,142246.48355891803,-1.0447515428491232,143910.51811144277,-0.17954867422549833,107205.22679732017,-0.6986720628739878,128879.0715606105,-0.8705428331168917,136508.56291657244,-0.28056833588711766,111620.48704481426,-0.17037892534856652,106948.26527558015,-0.22714075501952316,109309.383399149,single
175,2025-12-17T20:12:00.750804,43297.83020782726,43248.70314945395,43346.957266200574,22.692619070057695,0.4437854060398063,0.42014922803020655,0.013207460753619671,0.8371758460998535,bullish,5,119.90534723020215,730,-3.6176313707535424,255477.43127328024,-3.4581176499551707,248277.04581485435,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.11271440863453477,94530.77614276482,-1.0716414568677122,145459.00279720913,-1.0001664666417307,142246.48355891803,-1.0447515428491232,143910.51811144277,-0.17954867422549833,107205.22679732017,-0.6986720628739878,128879.0715606105,-0.9970682532454938,141980.6232525743,-0.28056833588711766,111620.48704481426,-0.17037892534856652,106948.26527558015,-0.22714075501952316,109309.383399149,single
176,2025-12-17T20:12:00.751040,43319.37489874178,43248.70314945395,43390.0466480296,32.628240575041005,0.4489408948796103,0.43461849116293777,0.013207460753619671,0.8371758460998535,bullish,8,121.2746172706104,738,-3.6176313707535424,255487.17855590492,-3.4887607935030687,249613.94930643082,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.11271440863453477,94530.77614276482,-1.0209042250990108,143258.2883696629,-1.0001664666417307,142246.48355891803,-1.0447515428491232,143910.51811144277,-0.030329314016126957,100736.70338029822,-0.6986720628739878,128879.0715606105,-0.9970682532454938,141980.6232525743,-0.4498817843172924,118943.07411518127,-0.17037892534856652,106948.26527558015,-0.22714075501952316,109309.383399149,single
177,2025-12-17T20:12:00.751225,43322.83462469459,43248.70314945395,43396.96609993523,34.22281846644623,0.44765037534348323,0.4569884100917211,0.013207460753619671,0.8371758460998535,bullish,5,122.36277176924524,743,-3.1176313707535424,233791.97317661432,-3.9006062948682314,267496.58694297436,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.11271440863453477,94530.77614276482,-1.0209042250990108,143258.2883696629,-1.0001664666417307,142246.48355891803,-1.0447515428491232,143910.51811144277,-0.030329314016126957,100736.70338029822,-0.6986720628739878,128879.0715606105,-0.9970682532454938,141980.6232525743,-0.5380362829521298,122755.64185792829,-0.17037892534856652,106948.26527558015,-0.22714075501952316,109309.383399149,single
178,2025-12-17T20:12:00.751425,43325.52080542319,43248.70314945395,43402.33846139244,35.460695932191506,0.4487770967499278,0.42238015406077567,0.013207460753619671,0.8371758460998535,bullish,6,123.51585303092436,749,-3.1176313707535424,233791.8804081752,-3.8743195041139025,266369.550155374,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.023030382417810163,98409.49396985979,-1.0209042250990108,143258.2883696629,-1.0001664666417307,142246.48355891803,-1.0447515428491232,143910.51811144277,-0.030329314016126957,100736.70338029822,-0.6986720628739878,128879.0715606105,-0.9970682532454938,141980.6232525743,-0.5380362829521298,122755.64185792829,-0.10698168988617116,104196.67700452468,-0.22714075501952316,109309.383399149,single
179,2025-12-17T20:12:00.751620,43328.13919689121,43248.70314945395,43407.57524432847,36.6671862256951,0.45674541838276594,0.431857790841854,0.013207460753619671,0.8371758460998535,bullish,6,124.72091802038354,755,-2.9901923195717677,228260.22061859944,-4.206823544754851,280802.05183907953,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.15923206556571415,92497.48060382222,-1.0209042250990108,143258.2883696629,-1.0001664666417307,142246.48355891803,-1.0447515428491232,143910.51811144277,0.03853399229514215,97747.87485220598,-0.6986720628739878,128879.0715606105,-0.9970682532454938,141980.6232525743,-0.5380362829521298,122755.64185792829,-0.10698168988617116,104196.67700452468,-0.22714075501952316,109309.383399149,single
180,2025-12-17T20:12:00.751826,43422.25441421356,43422.00227520988,43422.506553217245,0.11613353893448296,0.44745514855987806,0.43184184607857345,0.013207460753619671,0.8371758460998535,bullish,7,125.48697582033472,762,-3.1039498708509337,233198.6217222394,-4.0695877707587425,274889.4509561538,5.1,-114653.055754987,5.065397928056093,-114736.71709462946,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.15923206556571415,92497.48060382222,-1.0209042250990108,143258.2883696629,-1.0001664666417307,142246.48355891803,-1.0447515428491232,143910.51811144277,0.03853399229514215,97747.87485220598,-0.6986720628739878,128879.0715606105,-0.9970682532454938,141980.6232525743,-0.4228957568996732,117757.67080963471,-0.10698168988617116,104196.67700452468,-0.36575950378892225,115281.55422672837,single
181,2025-12-17T20:12:00.752088,43226.22618084932,43014.40461118449,43438.04775051416,98.00604326578055,0.43801370047569516,-0.37417881864243124,0.07402896136045456,0.8859881162643433,bearish,11,127.21093894816319,773,-2.403999752337151,202894.33521646302,-4.09360078007345,275929.71892896306,4.8,-101626.45507242404,4.765397928056093,-101773.84701480153,5.1,-117279.29132578208,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.1151739469752508,94410.57232949878,-1.0209042250990108,143258.2883696629,-1.0001664666417307,142246.48355891803,-1.0343730371575,143459.85738003565,0.03853399229514215,97747.87485220598,-0.6986720628739878,128879.0715606105,-0.9970682532454938,141980.6232525743,-0.40926125327658863,117165.62648671147,-0.16287368980949068,106600.83810375464,-0.36575950378892225,115281.55422672837,single
182,2025-12-17T20:12:00.752280,43326.356027606904,43284.16678793363,43368.54526728018,19.475092549389785,0.40400560742281344,-0.4379274586455404,0.07402896136045456,0.8859881162643433,bearish,6,128.16543758863918,779,-2.1176313707535424,190576.3697831756,-3.534467802133062,251772.67433476797,4.5,-88687.8106758452,4.465397928056094,-88770.1345978135,4.8,-104379.32356453172,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.1696725874512543,92043.25778216404,-1.0209042250990108,143258.2883696629,-1.0001664666417307,142246.48355891803,-1.0343730371575,143459.85738003565,0.03853399229514215,97747.87485220598,-0.6986720628739878,128879.0715606105,-0.9970682532454938,141980.6232525743,-0.40926125327658863,117165.62648671147,-0.16287368980949068,106600.83810375464,-0.36575950378892225,115281.55422672837,single
183,2025-12-17T20:12:00.752474,43405.102550133895,43372.15734975363,43438.04775051416,15.180335234647972,0.37728119055905696,-0.42248661827728046,0.07402896136045456,0.8859881162643433,bearish,7,129.70442815640396,786,-2.117631370753542,190618.5590228489,-2.4954772343682725,207076.60128305934,4.2,-75702.56063946511,4.165397928056093,-75961.86779457195,4.5,-91452.9874216915,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.1696725874512543,92043.25778216404,-1.0209042250990108,143258.2883696629,-1.0001664666417307,142246.48355891803,-1.0343730371575,143459.85738003565,0.03853399229514215,97747.87485220598,-0.6986720628739878,128879.0715606105,-0.9970682532454938,141980.6232525743,-0.5482518210413784,123099.65731628494,-0.16287368980949068,106600.83810375464,-0.36575950378892225,115281.55422672837,single
184,2025-12-17T20:12:00.752676,43072.47306285746,42693.764969905016,43451.181155809914,175.8469231148091,0.3603791971392712,-0.41417712090277864,0.07402896136045456,0.8859881162643433,bearish,10,131.71620291028,796,-1.617631370753542,168934.94501998316,-1.983702480492233,185224.54542320408,3.900000000000001,-62834.57968548334,3.865397928056093,-63153.73830360045,4.2,-78441.34021676541,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.1696725874512543,92043.25778216404,-1.0209042250990108,143258.2883696629,-1.0001664666417307,142246.48355891803,-1.0343730371575,143459.85738003565,0.03853399229514215,97747.87485220598,-0.8104468167500277,133726.98377345208,-0.9970682532454938,141980.6232525743,-0.5482518210413784,123099.65731628494,-0.16287368980949068,106600.83810375464,-0.36575950378892225,115281.55422672837,single
185,2025-12-17T20:12:00.752908,43140.67201200221,43100.80558611431,43180.538437890114,18.482060676668265,0.3321611511976746,-0.42360972158572446,0.07402896136045456,0.8859881162643433,bearish,8,132.8433191485189,804,-0.9347403554364757,139667.42225448092,-1.9046548826214984,181849.70585827538,3.600000000000001,-49905.64165914911,3.5653979280560932,-50345.71873274796,3.9,-65570.62667099999,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.3027496917118193,86296.91676643761,-0.9713925168340267,141120.34614780117,-1.0446938923550804,144165.45798398502,-1.0343730371575,143459.85738003565,0.03853399229514215,97747.87485220598,-0.8104468167500277,133726.98377345208,-0.9970682532454938,141980.6232525743,-0.5482518210413784,123099.65731628494,-0.16287368980949068,106600.83810375464,-0.36575950378892225,115281.55422672837,single
186,2025-12-17T20:12:00.753141,43172.86075800193,43165.18307811375,43180.538437890114,3.5567158411019797,0.2994580868424924,-0.46590401415113125,0.07402896136045456,0.8859881162643433,bearish,8,134.156778563909,812,-0.9359401980750637,139784.76224461533,-0.8614356541847601,136966.1159789267,3.300000000000001,-37097.84538485719,3.2653979280560934,-37415.477056913674,3.6,-52621.07174756587,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.3027496917118193,86296.91676643761,-0.9713925168340267,141120.34614780117,-1.0446938923550804,144165.45798398502,-1.0343730371575,143459.85738003565,0.17425400709111488,91887.41153651747,-0.8104468167500277,133726.98377345208,-1.1539020721706579,148740.28719139565,-0.5482518210413784,123099.65731628494,-0.28377927147844983,111780.29449627572,-0.36575950378892225,115281.55422672837,single
187,2025-12-17T20:12:00.753334,43174.00336293661,43167.46828798311,43180.538437890114,3.0273194257972884,0.26598831192432215,-0.4241705703615917,0.07402896136045456,0.8859881162643433,bearish,6,135.20289401518104,818,-0.13594019807506375,105267.08589886442,-0.6153202029127213,126364.2963599586,3.0000000000000013,-24177.78494076815,2.9653979280560936,-24465.23657051874,3.3,-39678.97691802959,5.099999999999999,-117281.1802356187,2.0999999999999996,11077.672861708015,0.3027496917118193,86296.91676643761,-0.9713925168340267,141120.34614780117,-1.0446938923550804,144165.45798398502,-1.0343730371575,143459.85738003565,0.17425400709111488,91887.41153651747,-0.8104468167500277,133726.98377345208,-1.1539020721706579,148740.28719139565,-0.5482518210413784,123099.65731628494,-0.28377927147844983,111780.29449627572,-0.511874955060961,121588.65443142713,single
